,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Day,Month,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,year,Env_prlbm,Sent_lvl
806,1669,1669,7143,12,7,7393,7400,8554,13693,小幸809,2023年07月12日 13:46  来自 HUAWEI P40 Pro 5G,无语，真 很无语， 空调风口 直接对  吹 ，有个女生一直把温度调到 ， ， 冷得 行，虽然披 外套，但 冷空气一直嗖往 身上吹，还 很冷，  把温度调到 ，虽然风还 一直吹，但 又  只有  人，尽量忍忍，但  到十分钟，那个女生 喊  感觉 中暑，喘 上气，然后,2023,1,-1
807,1675,1675,7149,12,7,7399,7406,8560,13699,是羊的熊啊,2023年07月12日 10:41  来自 iPhone客户端,为什么 把空调温度开那么低 外边热死 冷死,2023,1,-1
808,1677,1677,7151,12,7,7401,7408,8562,13701,灰锅27,2023年07月12日 08:51  来自 iPhone客户端,早上热 热， 温度  算,2023,1,-1
809,1678,1678,7152,12,7,7402,7409,8563,13702,喜欢自己强大的狮子,2023年07月12日 08:17  来自 Xiaomi 12S,老烟鬼  抽烟开门通风，空调吹五百 室内温度还 三十度,2023,1,-1
810,1680,1680,7154,12,7,7404,7411,8565,13704,全网通缉谷姓修狗,2023年07月12日 01:51  来自 iPhone 11 Pro Max,修空调 大哥早上来  拿他 温度计biubiu一打   度 太热 于 把 们  温度马上设置成  度现 仿佛坐  冰窖  怎么这么极端 大哥们,2023,1,-1
811,1683,1683,7157,11,7,7407,7414,8568,13707,友情客串的艾拉,2023年07月11日 22:56  来自 HUAWEI Mate30 Pro 5G,真 ，最近庄 这个温度， 们  大哥大姐非但 开空调，还 开窗户透气😖  您 如去外面太阳底下站 得 ，那透气又暖和   真 服 ，一边流汗还得一边干活🤬 以后能 能按照个人习惯分 ， 纪大 干活 吹空调  屋，尽情东家长李家短； 轻干活吹空调 一,2023,1,-1
812,1685,1685,7159,11,7,7409,7416,8570,13709,12点钟的倒带,2023年07月11日 22:17  来自 iPhone客户端,开个电动去上班，十几分钟满头大汗，一到   空调风扇马上开，真  热,2023,1,-1
813,1690,1690,7164,11,7,7416,7423,8577,13716,xioditao,2023年07月11日 17:16  来自 荣耀60 5G,md  空调开 跟没开一样好怀念图书馆每 夏天冰窖一样 温度,2023,1,-1
814,1691,1691,7165,11,7,7417,7424,8578,13717,小A圆子aaa,2023年07月11日 17:01  来自 iPhone客户端,穿成这样公司快把 冻崩溃,2023,1,-1
815,1694,1694,7168,11,7,7420,7427,8581,13720,支持肉末茄子统治盖饭世界,2023年07月11日 15:26  来自 iPhone客户端,空调有点冷，但  其他两位 觉得温度刚刚好  趁没人把空调口对准他们俩,2023,1,0
816,1695,1695,7169,11,7,7421,7428,8582,13721,爱哭包鬼娃仔,2023年07月11日 15:11  来自 iPhone 11,室内外温度差太大，  真 会被冻成🐶广东 夏天真 太长 叭，这才  初,2023,1,-1
817,1697,1697,7171,11,7,7423,7430,8584,13723,别烦我了a_,2023年07月11日 14:40  来自 iPhone 11,从早上起床汗 没停过 空调开到 度完全 起作用抵 上别    度领导还 吧空调温度调到 度  那  热死 他 再坚持两天，会安排人来修,2023,1,-1
818,1698,1698,7172,11,7,7424,7431,8585,13724,沈Dozen,2023年07月11日 14:28  来自 微博轻享版,有什么办法把  冷空气存好下班后运回去？,2023,1,1
819,1701,1701,7175,11,7,7427,7434,8588,13727,蕴乎,2023年07月11日 12:21  来自 Android,空调吹  头疼， 知道谁把空调温度调低 ，这两天大家 把外套穿上,2023,1,-1
820,1703,1703,7177,11,7,7430,7437,8591,13730,新世界Gogo,2023年07月11日 11:00  来自 iPhone客户端,体感温度🈶️ 度吧， 空调好像 无法正常工作 ，人 无法安静下来，过马路去买冰饮料才能安心工作  合肥·名邦·保利广场,2023,1,-1
821,1705,1705,7179,11,7,7432,7439,8593,13732,芋泥七分甜_,2023年07月11日 10:13  来自 iPhone客户端,真绝  空调风口对   冷得 打喷嚏  有些神人天天把温度调到 度 自己   呆 还总 自己浑身 舒服 成天 吃早饭吹冷空调喝冷饮身体能舒服吗 神死,2023,1,-1
822,1707,1707,7181,11,7,7434,7441,8595,13734,mlgm喵了个咪,2023年07月11日 09:25  来自 微博网页版,很懂 ，近四十度 温度， 内开 空调，本来制冷效果  好，为什么有些人还 把窗户开开，一阵一阵 热浪涌进来，这空调基本白开,2023,1,-1
823,1712,1712,7186,11,7,7439,7446,8600,13739,流水账0号选手,2023年07月11日 08:13  来自 Android,现 西安已经 度   到底 谁每次把马桶垫温度调到最高 每次上厕所坐上去 烙屁股,2023,1,-1
824,1713,1713,7187,11,7,7440,7447,8601,13740,了却此行,2023年07月11日 07:56  来自 小米10,(到底哪个混蛋把空调温度调高  💢)千種みのり twi minori_ higusa,2023,1,-1
825,1715,1715,7189,10,7,7442,7449,8603,13742,肖铎梦女头子,2023年07月10日 23:46  来自 窝猪的被窝,杭州这几天 温度 已经快把 热得 省人事  天天坐  人居然 能呆中暑🤧萎到啥  想吃只想吐🫠想到等小猪进组 那 得更热 这能吃得下啥  好 容易养回来 脸颊肉别又掉 😢,2023,1,-1
826,1720,1720,7194,10,7,7447,7454,8608,13747,好运蛋那个好运来,2023年07月10日 19:26  来自 iPhone客户端,体感温度约 度，  空调勉强能把室温降到 度左右，下午  坐 三个小时感觉汗顺 脊背留下来，屁股下面  潮湿 ，随时给 一种会长痔疮和痱子 危机感 于 回家后打开空调，躺 床上让风对 屁股吹    小小愿望 能保持一辈子 长痔疮类 东西,2023,1,-1
827,1721,1721,7195,10,7,7448,7455,8609,13748,精卫今天不上班,2023年07月10日 18:40  来自 iPhone客户端,让 们感谢 空调，即便  室内，依旧能感受到室外 温度 何德何能，上班时间能蒸上  桑拿👏🏻👏🏻👏🏻,2023,1,-1
828,1722,1722,7196,10,7,7449,7456,8610,13749,降妖除魔赛赛酱,2023年07月10日 17:46  来自 HarmonyOS设备,外面热， 又冷得 死 重庆·观音桥,2023,1,-1
829,1727,1727,7201,10,7,7454,7461,8615,13754,不吃葡萄吐槽葡萄皮儿,2023年07月10日 16:42  来自 iPhone客户端,们 空调 绝壁有问题  明明每个温度 打到二十一二甚至十六七度 为什么还 那么热,2023,1,-1
830,1728,1728,7202,10,7,7455,7462,8616,13755,橘子理智一点-,2023年07月10日 16:35  来自 vivo X60 蔡司影像,廊坊三十八℃ 温度空调坏    蒸桑拿一举两得,2023,1,-1
831,1729,1729,7203,10,7,7456,7463,8617,13756,奶里奶气就是我,2023年07月10日 16:21  来自 魅族 17,从外面走进 感觉到 冰窖，一看温度才 度，咳,2023,1,-1
832,1730,1730,7204,10,7,7457,7464,8618,13757,宣王王,2023年07月10日 16:21  来自 iPhone客户端,姨妈期  真 会死 冻死人   🙉真 一定 这么低 温度吗🙉  裹上被子 🙉,2023,1,-1
833,1733,1733,7207,10,7,7460,7467,8621,13760,只想做一条快乐的咸鱼666,2023年07月10日 15:20  来自 HUAWEI Mate 40 Pro,温度 多度， 一整天热 快成条虫,2023,1,-1
834,1734,1734,7208,10,7,7461,7468,8622,13761,那毅抹微笑,2023年07月10日 15:17  来自 iPhone 11,空调有史以来最低温度，从没开过这么低 ，可想而知今 bj有多热,2023,1,1
835,1735,1735,7209,10,7,7462,7469,8623,13762,ci一口皮蛋solo粥,2023年07月10日 15:16  来自 nova5 人像超级夜景,空调温度可以多低？ 去到 ℃ 室外 竟 觉得暖和  热,2023,1,-1
836,1736,1736,7210,10,7,7463,7470,8624,13763,好累要抱抱,2023年07月10日 15:12  来自 iPhone客户端,这个天气这个温度空调坏  对面还有个机房输送热气双重buff叠加,2023,1,-1
837,1737,1737,7211,10,7,7464,7471,8625,13764,喜欢夏天以及后,2023年07月10日 14:46  来自 微博网页版,热，天气预报 度   钢结构玻璃墙，空调温度显示 度 热胀冷缩 只 物理上 ，人 烦躁情绪  膨胀 衣服极 舒服，工装衬衣 内衣 裙子 腰头 带来强烈 束缚感，勒 人想随时挣脱 当然 ，这  热胀， 纯粹 胖,2023,1,-1
838,1739,1739,7213,10,7,7466,7473,8627,13766,是只眠羊ovo,2023年07月10日 13:36  来自 iPhone客户端,救命 室内温度 想喝冰 又好怕肚子痛太 命,2023,1,-1
839,1740,1740,7214,10,7,7467,7474,8628,13767,mimi大大的主人,2023年07月10日 12:37  来自 iPhone客户端,痛苦面具原因  空调温度太低,2023,1,-1
840,1741,1741,7215,10,7,7468,7475,8629,13768,梵高先生_WANG,2023年07月10日 12:19  来自 iPhone客户端,这个温度 天还  狗叫嫌吹空调冷然后开窗户 三十岁女能 能去死 ？有本事出去上楼底下站  ？,2023,1,-1
841,1742,1742,7216,10,7,7469,7476,8630,13769,一只无聊的鹤,2023年07月10日 11:32  来自 iPhone 12,最近 乐趣，去其他 检查空调温度，全部调高到 度,2023,1,1
842,1744,1744,7218,10,7,7471,7478,8632,13771,匠库,2023年07月10日 11:00  来自 微博网页版,好像每个公司夏天 有这样上班 怕冷同事,2023,1,-1
843,1745,1745,7219,10,7,7472,7479,8633,13772,变形金刚芭比Q,2023年07月10日 10:55  来自 iPhone客户端,困到炸裂居然 温度达到  - 疯 吗？还有人偷摸关空调？人类 冷热完全 相通,2023,1,-1
844,1747,1747,7221,10,7,7474,7481,8635,13774,对夏天情有独钟Summer,2023年07月10日 10:06  来自 iPhone 12 Pro Max,看天气预报，   °，特地翻出 短裤， 穿 白T短裤盘 头发，干净利落 可 碰到 怎么  冻死 空调呢，房间 空调已经打到 .  还 冻死，怕打  °空调 走 太热，开电扇几档还 调节适应； 有两个空调，开  们   冷 这温度，压根用  找 半天 短裤 ，长裤长裙随便穿,2023,1,-1
845,1750,1750,7224,10,7,7477,7484,8638,13777,L_Lexie7,2023年07月10日 09:37  来自 iPhone,早上  空调 知道犯什么病 到现 室内温度还    男 好虚 这 觉得冷 真服  早上这环境 适合工作  摸鱼,2023,1,-1
846,1753,1753,7227,10,7,7480,7487,8641,13780,wulaughing,2023年07月10日 09:02  来自 漫步者超话,漫步者  周一  温度 最高 🔥,2023,1,-1
847,1755,1755,7229,10,7,7482,7489,8643,13782,我叫喜欢你鸭,2023年07月10日 08:23  来自 vivo Z5全面实力派,蛮搞笑，每个来 们   问为什么 开空调，因为 们 真 很闷，再加上这个温度，真  和烤箱一样，老板来 更加更，呆  到一分钟，  话直接开空调（只有这个时候开空调同事才  话呢😄）,2023,1,1
848,1756,1756,7230,10,7,7483,7490,8644,13783,芒果的另一半,2023年07月10日 08:00  来自 iPhone客户端,经过周末两天，早上 点进 温度已经可以,2023,1,-1
849,1760,1760,7234,9,7,7487,7494,8648,13787,在我的bgm中我是无敌的,2023年07月09日 21:28  来自 iPhone客户端,最无语  晚上 点半座  加班， 空调断电 ，但由于明天一早  交，只好用文件纸扇风 边掀衣服散热边开搞 敲到 点 点击保存 ，准备开溜，高悬 脑袋上方 空调响 ，通电   多小时 汗蒸外加颅内 高温运转 白色巨物恢复工作 那一声“滴”响中迎来 高潮喷发，血压和体感温,2023,1,-1
850,1769,1769,7243,9,7,7496,7503,8657,13796,疯兔子三月帽,2023年07月09日 11:39  来自 荣耀30 Pro 5G,夏天温度高空调时时开， 过这空调吹多 很多问题随之而来，比如这皮肤明显感到干燥粗糙，这问题可 能忽视，好  有颐莲喷雾，帮 解决这些烦恼,2023,1,1
851,1773,1773,7247,9,7,7500,7507,8661,13800,闪闪_呀,2023年07月09日 10:11  来自 iPhone客户端,关于  开 空调，室内温度 °这件事,2023,1,1
852,1782,1782,7256,8,7,7509,7516,8672,13812,xiaoyang_五斤六两,2023年07月08日 06:00  来自 iPad客户端,昨天傍晚六点多还坐 湖边突然收到Arjen 消息 HPLC修好 ，  跑过去跟Diego 老师机器修好啦明天可以继续做实验 ，于  开开心心做 一天实验， 加 alibration一共弄  个样品 拧离心管和HPLC小瓶子 盖子拧到手上磨出三个水泡，有力气  真用h到 手  样品那必然一滴  能,2023,1,1
853,1785,1785,7259,7,7,7512,7519,8675,13815,_SWaGFU,2023年07月07日 19:36  来自 OPPO Reno5 Pro+ 5G,裹成爱斯基摩人 原因  太冷,2023,1,-1
854,1786,1786,7260,7,7,7513,7520,8676,13816,温柔是人间宝藏HE,2023年07月07日 19:20  来自 OPPO Reno5 5G,工位（工地）找空调开关🥶，n个，各种隐藏款 ℃，已经 改成 ℃,2023,1,-1
855,1787,1787,7261,7,7,7514,7521,8677,13817,VivianRoBo,2023年07月07日 16:55  来自 三星 Galaxy Z Flip4,北京温度过高  共 机直接烧糊,2023,1,-1
856,1788,1788,7262,7,7,7515,7522,8678,13818,亾羙倪,2023年07月07日 16:34  来自 微博轻享版,石家庄 业大环境 真 糟糕   啥时候能撑起省会 门面来像 一片死滩水，关系户们坐   比镯子，比老公，像 养老 城市，但 现 这温度  适合养老,2023,1,-1
857,1790,1790,7264,7,7,7517,7524,8680,13820,aoehzbwykqlsss,2023年07月07日 16:28  来自 Mac客户端,夏天 空调温度始终 个 问题， 调 人家又调低， 关 风扇人家又打开， 这有什么冷 ，算 还 穿外套吧，少跟这种人打交道,2023,1,-1
858,1791,1791,7265,7,7,7518,7525,8681,13821,RV-Berry,2023年07月07日 15:00  来自 Berry罗俊瑶超话,夏天 空调真  冻死  Berry罗俊瑶,2023,1,-1
859,1793,1793,7267,7,7,7520,7527,8683,13823,推弦,2023年07月07日 14:18  来自 iPhone客户端,冻死  想申请去 空调能开正常温度,2023,1,-1
860,1795,1795,7269,7,7,7522,7529,8685,13825,也不关你什么柿,2023年07月07日 14:04  来自 iPhone客户端,温度，比  心还凉，老寒腿 冻出来 🙉,2023,1,-1
861,1796,1796,7270,7,7,7523,7530,8686,13826,一定要记录点什么,2023年07月07日 13:52  来自 iPhone客户端,☀️  空调温度总 打 很低 开门 瞬间 看到白透 阳光有些刺眼 进进出出仿佛穿梭 两个世界❄️,2023,1,-1
862,1797,1797,7271,7,7,7524,7531,8687,13827,香菜甩放谢谢,2023年07月07日 12:44  来自 iPhone客户端,空调温度低得  窜稀 程度,2023,1,-1
863,1798,1798,7272,7,7,7525,7532,8688,13828,请走开哦,2023年07月07日 12:36  来自 iPhone客户端,每天空调开 度，坐 后面 同事又 让把温度调高，吹 头晕头疼，打喷嚏,2023,1,-1
864,1799,1799,7273,7,7,7526,7533,8689,13829,自然醒eoe,2023年07月07日 11:04  来自 iPhone客户端,男女世界真    温度 冷到脊背发凉,2023,1,-1
865,1800,1800,7274,7,7,7527,7534,8690,13830,F_babygirl_,2023年07月07日 10:58  来自 iPhone客户端,单位 空调太冷  那些死胖子男同事能 能去减减肥？青岛才几度 ？ 开 度 空调， 已经穿 两层厚衣服，冻  例假  来,2023,1,-1
866,1801,1801,7275,7,7,7528,7535,8691,13831,Schmetterling7,2023年07月07日 10:46  来自 微博网页版,空调.会自己关机自己开机，还会跳温度从 到 .,2023,1,-1
867,1803,1803,7277,7,7,7530,7537,8693,13833,_嘻嘻喜喜_,2023年07月07日 10:23  来自 iPhone客户端,度 室外温度和 度  真  命,2023,1,-1
868,1804,1804,7278,7,7,7531,7538,8694,13834,以梦为马诗情趁年华,2023年07月07日 10:10  来自 HUAWEI P40 5G,已经 冻死 这 ℃    ，  面穿 开衫毛衣，外面披 毯子，腿上穿 裤子，披 毯子一点 为过，刚刚好 温度 环绕 一圈，没有 位置如 这般左膀右臂 用多个空调口， 快冻 行 只能安慰自己为 同事和谐，这个位置除 夏天其他 很好,2023,1,-1
869,1805,1805,7279,7,7,7532,7539,8695,13835,Jackson的阿青,2023年07月07日 09:13  来自 iPhone客户端,正常 这种温度有对吗？真 无语还 得穿厂服 去 大爷 校服 没这么勤穿那领子那么热 这块🧱 搬,2023,1,-1
870,1808,1808,7282,7,7,7535,7542,8698,13838,艾斯什么时候娶我,2023年07月07日 00:26  来自 Redmi K30 5G先锋,怎么会这样 大夏天手脚冰凉 整个 因为空调有问题所有人热  死，只有   们 觉得这个温度刚刚好嘛旁边 妹妹抓   手 哇，好凉之前还 会这样 越来越离谱,2023,1,-1
871,1816,1816,7290,6,7,7544,7551,8707,13848,重整河山待泡泡,2023年07月06日 17:09  来自 iPhone客户端,章宗夏 炎炎，温度一 高过一 ，采光极好  这个时候 暴露出 弊端——整个屋子 被晒透，空调再尽职尽责 感受 到凉意 宗大伟位置靠 窗，一抬头 能看到阵阵热波涌动 朝自己袭来 他昨天和章宁又为一点小事吵 架，两人一天没 话，其实他知道 自己做得 对，但拉 下脸去做那个先低头,2023,1,-1
872,1818,1818,7292,6,7,7547,7554,8710,13851,lu璐璐噜,2023年07月06日 16:07  来自 iPhone客户端,疯  这个温度  空调好烦   冷 多穿,2023,1,-1
873,1819,1819,7293,6,7,7548,7555,8711,13852,芒鞋踏遍,2023年07月06日 15:46  来自 iPhone客户端,开空调嫌冷 姐子们能 能自己带个外套，好奔溃，冷 能加那 们这些怕热 人没空调咋办，  裸奔吗 🏳️🏳️🏳️🏳️🏳️,2023,1,-1
874,1820,1820,7294,6,7,7549,7556,8712,13853,欣yu喃喃站,2023年07月06日 15:32  来自 Note 9 Pro 一亿像素,家人们，这   温度，敢信？空调开 跟没开差 多,2023,1,-1
875,1826,1826,7300,6,7,7555,7562,8718,13859,诺那个诺是诺不是若,2023年07月06日 13:26  来自 三星Galaxy S10+,和三个男    ， 把空调关上他们 打开， 把温度调高 调回去， 真  冻死,2023,1,-1
876,1831,1831,7305,6,7,7560,7567,8723,13864,吐司塔包包,2023年07月06日 12:03  来自 iPhone 14 Pro,阿宅上班该有 样子愿  温度  低于 度,2023,1,1
877,1832,1832,7306,6,7,7561,7568,8724,13865,迷人的小老头儿,2023年07月06日 11:07  来自 iPhone客户端,温度 度，同事 愿意开窗户，还有同事狐臭，真折磨 操,2023,1,-1
878,1834,1834,7308,6,7,7563,7570,8726,13867,坏蛋甪户,2023年07月06日 10:25  来自 微博轻享版,们 怕热 给开低温 能 能带 桌子椅子去室外 呢,2023,1,-1
879,1835,1835,7309,6,7,7564,7571,8727,13868,AeroJ_877,2023年07月06日 09:22  来自 微博网页版,看看这些节奏，第四拳 空调温度还 太低,2023,1,-1
880,1837,1837,7311,5,7,7566,7573,8729,13870,本人住在草莓城堡,2023年07月05日 23:22  来自 iPhone客户端,记录 早上一进 ，以为同事生 气把 保温盖扔地上 ，直到看到桌子上 残留物才知道 原来   保温杯炸  想起来两天前，妈妈给 泡 牛奶银耳汤，加上室内温度过高，牛奶发酵，银耳膨胀，炸 满屋子   收拾桌子之类浪费  多小时，下班看到屋顶上还有一大坨 没有 这   失误导,2023,1,-1
881,1842,1842,7316,5,7,7571,7578,8735,13876,五哥在专心搞机,2023年07月05日 19:49  来自 iPhone客户端,身处深圳， 空调开 度， 算过份吧， 知道大家空调 开多少度,2023,1,1
882,1846,1846,7320,5,7,7575,7582,8739,13880,小胡唬唬呼呼,2023年07月05日 17:08  来自 iPhone客户端,空调已经很冷  然后厕所 开 然后温度比  温还低大夏天穿棉衣,2023,1,1
883,1849,1849,7323,5,7,7578,7585,8742,13883,铁头七仔,2023年07月05日 16:22  来自 HUAWEI Mate 30,℃ 温度 没有空调    站 走廊 窗户前陷入沉思,2023,1,-1
884,1851,1851,7325,5,7,7580,7587,8744,13885,-甜甜吖-,2023年07月05日 15:45  来自 甜甜的iPhone 13 Pro,从体感 度 室外回到 ，热到煽扇子，半天降 下来温度    这么热过 好几分钟同事 哦 ， 怕冷  关掉 空调这 能 夏天干出来 事儿吗,2023,1,-1
885,1852,1852,7326,5,7,7581,7588,8745,13886,脂肪瘤微创武连生,2023年07月05日 15:39  来自 微博网页版,吹空调 吹 喉咙痛 怎么回事？可能 原因 空调中 冷气流导致喉咙黏膜受到刺激，引起喉咙痛 那怎么办呢？夏天还能 能实现空调自由 ？   控制空调温度空调温度 宜过低，一般控制  ℃左右比较适宜   对 空调直吹，可以适当增加盖毯子或衣物   增加加,2023,1,-1
886,1853,1853,7327,5,7,7582,7589,8746,13887,浅睡深眠十二季,2023年07月05日 15:38  来自 微博轻享版,室内温度从低到高 卫生间<大厅和过道<工位，导致 卫生间无法摸鱼， 工位上需 开电扇好吧，毕竟节约 成本 行政 KPI,2023,1,-1
887,1858,1858,7332,31,7,7587,7594,8751,13892,Sh1ylfeng,2023年07月31日 15:03  来自 iPhone 14 Pro Max,大概真 会成为第    中暑 人吧因为大热天 关窗户，外面 热浪扑面而来，  除  晒，没有比外面 温度低上一毫午睡醒来衣服 能汗透，热到想吐真 很离谱,2023,1,-1
888,1859,1859,7333,31,7,7588,7595,8752,13893,hereivy_,2023年07月31日 14:30  来自 iPhone客户端,喜欢把  空调打到把人冻死 温度,2023,1,-1
889,1860,1860,7334,31,7,7589,7596,8753,13894,Sh1n丷OvO,2023年07月31日 08:26  来自 Redmi K50,无空调， 温度，谁能与 一战,2023,1,-1
890,1869,1869,7343,29,7,7599,7606,8763,13904,exslngldxdsnysml,2023年07月29日 17:47  来自 iPhone客户端,灯光昏暗   空调温度比往  低 喜欢冷飕飕 感觉 隔壁同事请假旁边 工位 空荡荡   坐 窗边听 淅淅沥沥 雨声 电脑光把  脸映照 特别亮 距离下班还有四十分钟   业绩 刚好达标 这样舒服 时刻 想 该摸鱼  走到楼梯口雨声更响   问  过 怎么样   特别好 然后点燃一支香,2023,1,1
891,1870,1870,7344,29,7,7600,7607,8764,13905,席·玲玲,2023年07月29日 17:43  来自 小米11 Ultra,夏天  穿 三件衣服，还 冻得瑟瑟发抖，露 两根手指敲键盘 灰常灰常灰常需  小太阳 西安·金地曲江・尚林苑,2023,1,-1
892,1871,1871,7345,29,7,7601,7608,8765,13906,青提啵啵可丽多,2023年07月29日 16:43  来自 iPhone客户端,床上 睡  条件 光线 暗 得戴眼罩 足够安静  看手机  脑内小剧场 温度 合适 得抱 个枕头  睡  条件 打开电脑 坐,2023,1,-1
893,1875,1875,7349,28,7,7606,7613,8771,13912,吐槽君_80450,2023年07月28日 19:50  来自 HUAWEI Mate 30 5G,拜台风所赐，最高温度维持  ℃，难得风凉天，  空调开到 度，吹 一下午有点冷,2023,1,-1
894,1876,1876,7350,28,7,7607,7614,8772,13913,一颗冻干蔬菜,2023年07月28日 16:43  来自 iPhone客户端,拖鞋男 没来，全女工作环境 那么温馨美好，有 有笑并且空调温度适宜,2023,1,1
895,1877,1877,7351,28,7,7608,7615,8773,13914,彼得堡情书,2023年07月28日 15:57  来自 iPhone客户端,小公主真  太自私  空调每天开那么低， 调高她又调低，真  服 ，尼玛， 挨 空调每天被冻得 死 她自己大姨妈来时知道冷 ，又把温度调高 每天喝完 水还专门等 换，换下来 瓶子  扔，堆  ，真  懒死 自己每天打扮 漂漂亮亮有个屁用，个人生活卫生乱 一批，真 无语 搬,2023,1,-1
896,1878,1878,7352,28,7,7609,7616,8774,13915,郑萌萌不是马,2023年07月28日 15:23,哪个天才给 空调开 度，坐 冰箱冷鲜层上班，  菜，但  真 菜,2023,1,-1
897,1879,1879,7353,28,7,7610,7617,8775,13916,二月唐,2023年07月28日 14:15  来自 iPhone 13,检修空调，得把空调调到最低温度最大风速， 现 裹成爱斯基摩人还 冻得瑟瑟发抖🥶,2023,1,-1
898,1880,1880,7354,28,7,7611,7618,8776,13917,惯用理智的矫情,2023年07月28日 12:18  来自 OPPO Reno5 Pro+ 5G,刚刚看到朋友圈好友 转发 视频，视频  “空调整天开 度 人，请  邀请 去 家那个恒温饲养箱， 个憨批热带蜥蜴”额，没事，   开 度，   开 度  真 很好奇   人，无论室外温度高低 大太阳还 刮风下雨，为什么 们 能保持一样 空调低温,2023,1,-1
899,1881,1881,7355,28,7,7612,7619,8777,13918,丹儿呀_Cici,2023年07月28日 12:13  来自 iPhone客户端,这种 温度调到 度，风速开 档 人到底怎么想   冷 能穿衣服嘛,2023,1,-1
900,1882,1882,7356,28,7,7613,7620,8778,13919,鸽巫蜗,2023年07月28日 11:37  来自 iPhone,空调温度真 太低 ，满脑子只有 ”桥洞下面盖小被”，好想立刻盖床厚被子睡觉,2023,1,-1
901,1883,1883,7357,28,7,7614,7621,8779,13920,你是人间看不见的最终绝色,2023年07月28日 11:08  来自 Android,自从上个  号 空调坏 至今将近一  ，一直靠这个吹吹热风领导 半个 后弄来 小型空调 ， 实话如果  别人提起 真没感觉到 加 一台吹冷风 机器，因为没感觉 罕见 感觉到 自然温度下 凉意，这雨下得功 可没吖顺便希望 这被闷热弄出 上火，耳,2023,1,-1
902,1884,1884,7358,28,7,7615,7622,8780,13921,救救露露杏仁露,2023年07月28日 09:36  来自 尖叫且爬行Android,每天   因为空调温度跟同事斗智斗勇,2023,1,-1
903,1889,1889,7363,27,7,7620,7627,8785,13926,小小奶黄包耶,2023年07月27日 19:00  来自 荣耀60 Pro 5G,下班后- 空调 度室外体感温度 度这温差.差点热到透 过气啦卒～,2023,1,-1
904,1895,1895,7369,27,7,7626,7633,8791,13932,呵呵同学呀,2023年07月27日 14:55  来自 iPhone客户端,绝对 这辈子遇到过最热 一天，室外体感温度仿佛 度，停好车走去   分钟， 好像被扔进 蒸锅,2023,1,-1
905,1899,1899,7373,27,7,7630,7637,8795,13936,成都市学术垃圾,2023年07月27日 13:28  来自 iPhone,们 这帮女 一天 真  知道冷热 外面温度如此舒适宜人  门窗紧闭 空调 开 当场上升两度,2023,1,1
906,1900,1900,7374,27,7,7631,7638,8796,13937,监督员在线,2023年07月27日 12:33  来自 人民日报客户端,有人怕冷，有人怕热， 空调温度调几度？O 链接,2023,1,-1
907,1902,1902,7376,27,7,7633,7640,8798,13939,鲨鲨今天不睡觉,2023年07月27日 11:53  来自 iPhone客户端,公司空调快把 吹成僵尸穿 长袖长裤还有外套 还 发抖本来 冰冷 心越来越凉还得过两小时跑去楼下晒太阳解冻一下自己 明白为什么男同事们 能短袖男女适宜温度差这么多吗 现 冲个热茶   很怪但 流 血空调房  实体感到 宫寒可能宫 寒心寒,2023,1,-1
908,1904,1904,7378,27,7,7635,7642,8800,13941,Ronronner-phew,2023年07月27日 11:19  来自 iPhone客户端,每天  温度 开 巨低 好像 太平间,2023,1,-1
909,1905,1905,7379,27,7,7637,7644,8802,13943,有只大秋鹤,2023年07月27日 10:13  来自 Android,开  度 空调， 实际温度 度，能活    福气,2023,1,-1
910,1906,1906,7380,27,7,7638,7647,8805,13946,摩托小拉,2023年07月27日 09:56  来自 iPhone客户端,大夏天  冻感冒每天感觉自己待 冷库这种 能调温度 空调 怎么允许存,2023,1,-1
911,1911,1911,7385,27,7,7643,7652,8810,13951,就是易个弹啊,2023年07月27日 00:11  来自 乐颠颠的Android,day 上午摸鱼 下午来活儿    能 能别恒定温度 捏妈   什么 低于 度 睡个午觉起来一身汗 操,2023,1,-1
912,1916,1916,7390,26,7,7648,7657,8815,13956,桃李江湖2025,2023年07月26日 16:54  来自 微博网页版,从昨天开始坏 ， 终于修好 ，没有空调   子感觉随时 中暑 ，热 实 难受极 ，可能如今 夏天温度确实高 或者 自己确实 耐热 ，小时候 中学时候，那时一 又一  夏天，空调 个稀罕物，简陋 房屋，聒噪 虫鸟，没有西瓜配冰淇淋，老冰棒还 奢侈品，当时 没觉得夏天有多热,2023,1,-1
913,1917,1917,7391,26,7,7649,7658,8816,13957,我是真的二宝呀,2023年07月26日 14:30  来自 微博网页版,场所重新划分，之前午休 地儿 搬去 三个人，只能搬回自己 ， 已经 午休失眠 第三天 day    姐姐所有手机 通知铃声 没有关掉，她听力有些问题，所以整个午休时间  崩溃 边缘，起来几次想去把她 声音关掉无果， 过中间有一次 站 她床前把她惊醒 ，然后,2023,1,-1
914,1918,1918,7392,26,7,7650,7659,8817,13958,科技元宇宙,2023年07月26日 14:13,这个 有发言权， 们   立式 空调  有 地方对 吹，超级冷有 地方吹 到，超级热   那个对 吹,2023,1,-1
