,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
461,1494,1494,5873,丢啊丢啊丢啊丢啊,2022年07月28日 11:28,单位这两天因为下水道反臭大门敞开通风，  全 苍蝇，气得 从美团上外买 个苍蝇拍，半小时收获 一小簸箕苍蝇尸体,1,-1
462,1501,1501,5957,小魔女恋海,2022年07月26日 11:12  来自 iPhone客户端,这 简直会把人闷死，又晒太阳，又 通风， 透气,1,-1
463,1502,1502,5960,椰二亖,2022年07月26日 11:01  来自 iPhone客户端,高兴上班  原因  从早到晚 有人抽烟，又没有窗户通风，一天到晚浸 烟味中，脑袋晕乎乎，熏 喉咙 好 舒服,1,-1
464,1503,1503,5980,E1usory_,2022年07月25日 20:29  来自 iPhone客户端,这个天气太热  热  走两步路像  汗蒸房待 十分钟 像 穿 羽绒服做hiit 像室内烧烤没有通风管 像高中班主任告诉 心静自然凉但 她却迫 及待回 吹空调留 们  度 天气 允许开后门 教室 读英语,1,-1
465,1506,1506,6030,无语之际的大方块,2022年07月25日 11:06  来自 vivo S7轻薄自拍旗舰,🚬 给 滚  开 通风  没用,1,-1
466,1507,1507,6035,杜子鹅鹅,2022年07月25日 09:31  来自 iPhone 13,多地机务中暑被送进ICU抢救，接送航班 否有必 穿防护服“前几天西安 度， 保障从国外回来 飞机，穿  小时防护服， 机坪上真 快热晕 ， 西安稍微凉快点， 这会儿穿 防护服，衣服 湿透  ”小张 一位 西安机场某航司工作 机务，它 工作主  给出港 飞机放行，指挥进,1,-1
467,1509,1509,6047,爱家除醛,2022年07月24日 23:31  来自 西安超话,西安 这些天每次当 鼓起勇气推开 大门 时侯，总 提前深深地吸上一口，屏住呼吸，快步走到窗前，推开窗户，把头探出去，大口 呼吸一下窗外新鲜 空气 真痛快 当空气对流一会， 才慢慢 走到自己  桌前，坐 皮革座椅上，准备开始一天 工作 一阵阵 皮革味儿，钻进  鼻孔，直,1,1
468,1524,1524,6315,你知道我不知道的和你知道的,2022年08月30日 10:19  来自 iPhone客户端,度 天气  热死  通风且 开空调  度  😁,1,1
469,1530,1530,6362,志帆有点忙,2022年08月28日 20:20  来自 iPhone 13,涉及超市 烤肉店 菜市场  兰州市紧急寻人 兰州市安宁区新冠肺炎疫情防控公告    ，兰州市安宁区 疫情防控工作过程中，经风险研判，现提醒广大群众，落实好以下防控措施 一 请       左右到过家家福超市（锦河丹堤小区附近），   左右到过江南明居小区 地下车库“明,1,-1
470,1535,1535,6438,密歇根海岛芝士,2022年08月26日 16:48  来自 iPhone客户端,想为什么 头有点晕  因为 开空调没法通风吗 现  有 更好 答案 因为 到现 只早上吃 一块 饼 能量 足,1,-1
471,1539,1539,6488,龙晓愉Alvin,2022年09月14日 10:02  来自 优菜1300iPhone XS Max,昨天还 开空调， 同事把  门打开，拿个 椅固定住之后，刚好和窗户对流通风，凉快极  天台上 特别凉快，等十一假期过完之后再来， 应该 能 午休时间抱 电脑坐 上面给rlq写文 ，  喜欢 秋天,1,1
472,1544,1544,6522,电子榨菜重度依赖者,2022年09月13日 16:23  来自 iPhone客户端,秋冬天 伤风感冒 好发季节，特别 当工作环境通风 好时，感冒更容易  之间迅速传播 因此， 保持良好通风；遵循“春捂秋冻”和“耐寒锻炼从秋始” 规律，体质较差 则应根据气候变化及时增加衣物；平时易感冒者可服用一些益气固本中药制剂如黄,1,-1
473,1549,1549,6550,PagodaBeans,2022年09月12日 20:08  来自 iPhone 13 mini,这到底 什么 代   抽雪茄   有点太gentlemen’s  lub遗风  然后通风系统做   把这股味儿均匀 涂抹到整层楼 全部角落 真 有点顶 住,1,-1
474,1551,1551,6561,凌云小2,2022年09月12日 14:51  来自 惠阳超话,惠阳     ，惠阳区疫情防控指挥部 发布 通告，根据    惠阳区 名密切接触者 活动轨迹排查情况，如 以下时间段有到过相关区域活动 人员，请按相应 求自觉落实防控措施并尽快开展 次核酸检测 密切接触者         -   淡水街道白云一路菜鸟驿站盈润国际店 密切,1,1
475,1556,1556,6621,嘿嘿纽斯_李华,2022年09月09日 09:41  来自 iPhone 13 Pro Max,拆格挡，折腾 好几天终于立正  这个采光和通风一整个爱住，浅转一下头  绿化带，认真呼吸一下  桂花香,1,1
476,1565,1565,6731,-whoRu-1,2022年09月29日 02:02  来自 iPhone客户端,通风   工作 面最大 困扰,1,-1
477,1566,1566,6736,Akila-BB,2022年09月27日 12:59  来自 iPhone客户端,大 ，  知道 谁总开窗通风又 关纱窗，蚊子抱   腿咬 N个包 困得 行，还痒  行,1,-1
478,1568,1568,6739,--浮生若梦-为欢几何--,2022年09月27日 12:02  来自 岑先生超话,岑先生  好难呀  有 同事身上有股很难闻 味道 早上 第 到  ，那时候没有什么味道，等那个同事来 一段时间之后慢慢 开始有味道  而且他做窗户旁边， 离他坐 挺远，  位置靠 面  知道   窗户打开通风 时候把他身上 气味吹 进来 ；还,1,-1
479,1571,1571,6789,潭炙烤肉酱鸡腿打翻狗微辣,2022年10月13日 16:31,没问题，憋死算 算工伤下午供应商沙龙，开完会之后留 一些客户 楼上签约他们全 抽烟🚬 呼吸困难 已经，去外面阳台呼吸 几口气回来，感觉   有一点淡淡 青蓝色， 通风憋死算 算工伤,1,-1
480,1574,1574,6816,阳痿少夫,2022年10月13日 13:02  来自 Android,冬天 ，  开始 通风温暖 发烂发臭,1,1
481,1579,1579,6850,米星是兜兜呀,2022年10月12日 22:00  来自 iPhone客户端,搬到隔壁 平常领导们  这个 抽烟开门开窗通风一上午 管事下去去食堂灌 两瓶醋来煮沸放养生壶 保温 敞开盖熏屋 🙉 L米星 兜兜呀  视频,1,-1
482,1581,1581,6897,亚马乌罗提天选摸鱼人,2022年10月12日 17:46  来自 微博 weibo.com,通风憋得 头晕目眩，好 容易开个门窗又被人关上 ， 如给 个痛快吧真  升天,1,-1
483,1583,1583,6913,Flapdoodle昨日书,2022年10月12日 12:30,建议  能 能开开窗通通风,1,1
484,1586,1586,6937,小菜鸟UPUP,2022年10月12日 09:01  来自 荣耀30 Pro 5G,这半层 只有两个女生亲爱 同事们能 能打开窗帘打开窗户通通风,1,1
485,1598,1598,7097,雅陵地毯,2022年10月23日 17:36  来自 小户型装修超话,小户型装修 雅陵地毯 | YaLing方块地毯  地毯 拼接地毯与声学质量调节噪音对人类健康至关重   健康 音响环境能促进理想 感觉和精神状态，如快乐 专注和生产力  房间有许多声源，如空气中 语音或无线电噪音，通风系统 结构噪音，脚步声 敲击声等 房间声学取决于声,1,1
486,1599,1599,7111,Halrrzisbon,2022年10月23日 09:27  来自 iPhone客户端,早上  韭菜味 逼得把门打开通风 笑死,1,-1
487,1600,1600,7114,上海宛畅,2022年10月23日 08:52  来自 微博网页版,HONEYWELL霍尼韦尔GD 一氧化碳传感器应用- 环境监测- 监测燃气管网或燃气管 泄露率- 停车厂，隧道以及易爆易害气体- 用于通风，空调或楼宇控制系统 技术参数范围 ~ PPM原理燃气浓度转换成阻值变化供电电压 Va / Vd 输出信号 ~ Vd  ~ mA偏差稳定度＜ % 全量程无积累,1,-1
488,1608,1608,7197,陈仲凯的大长腿,2022年11月12日 00:49  来自 HUAWEI P40 5G,连续一周早睡头 疼，眼 花 上一天班后格外难受 因为， 没通风 好像 棵树，会因为 喝水 蔫吧  好像 条鱼，密闭空间会头痛，需 新鲜空气,1,-1
489,1619,1619,7300,艾心营养,2022年12月15日 21:56  来自 iPhone客户端,部门 个人， 环境较密闭， 两位同事确定🐑，还有三位似重感冒，剩下最后三位 坚守岗位 但愿 们能坚守到最后💪昨天有人出现症状后开始戴口罩， 得知有🐑后开窗通风，采取措施还 有些晚   所以还没沦陷 朋友们早点注意 内  戴口罩,1,-1
490,1620,1620,7301,太平山老王媳妇儿,2022年12月15日 21:43  来自 HUAWEI P50,- - 晴复工第一天，工作量 大，约平时 一半 节奏平缓，感觉舒适  冷，冻脚，暖气很热，田鼠仔细感受 一下，发现冷风 从门下边 缝隙进来  开门一看，正对面小厅 窗户大开 ，风呼呼吹往 灌，吓得田鼠打 哆嗦关上自己 门 这 分诊大姐开窗通风，病毒能 能吹走 知道,1,0
491,1629,1629,7314,福旺财旺运气旺77,2022年12月15日 14:51  来自 OPPO Find X3 Pro,两点一下，出门n ，  水  敢喝一口，每天消毒通风,1,-1
492,1634,1634,7319,你的网友张女士,2022年12月15日 13:22  来自 Android,这两天 状态 同  同事重感冒请假回家-立刻给 消毒通风-同事传来消息确定阳 -回家隔离做核酸-混管阳性-去做单管核酸-结果阴性-继续隔离做核酸,1,1
493,1638,1638,7325,阿梓好困,2022年12月15日 12:28  来自 OnePlus 8T,坐   还 戴口罩 为 通风还一直开 窗户 工作环境恶劣 但这   让 天天回家加班到晚上十一二点 理由,1,-1
494,1646,1646,7336,罗妮zyzyyuan,2022年12月29日 10:34  来自 微博网页版,水木上看到 帖子 “想买个管子，这边通窗外，另外 口 吸 ，  吸 空气 ，怕别人 ，没敢” 突然想到，这   通风橱吗,1,-1
495,1649,1649,7341,小杨生姜477,2022年12月29日 09:11  来自 小米11 Pro,最近心情很低落，可能   让开窗子，根本 通风所以感觉大脑缺氧 坐    时候眼睛很 舒服，有时会感觉心脏有点闷闷 ，赶紧停下手  工作，那一刻感觉自己脑袋完全放🈳  有种自己好像   和 楼🏢 感觉， 像 那一刻 好像  梦 ，梦 什么 没发生 真  像,1,-1
496,1651,1651,7343,Su1cheng,2022年12月29日 08:25  来自 HarmonyOS设备,由于大家 阳过，并且 坚持 几天分餐制（  食堂吃打包带到 吃）昨天开始大家 摆烂 ，既然 阳   转阴 早餐汤汤水水  好打包 直接 食堂十分钟解决   本来  准备十分钟 食堂快速吃完但   那个周五才阳 还没转阴 同事来上班 （只有两天 放假 还来上什么班爱什,1,-1
497,1656,1656,7349,癸巳先生说命理,2022年12月28日 19:58  来自 微博网页版,电脑 摆放风水位周围  摆放太多杂物 电脑四周 需 开阔 空间 ，如果电脑附近太多 杂物这样让人 使用电脑时 仅很压抑而且有时候 无法专心工作 其次还 注意空气流畅电脑 摆 空气比较流通 地方，这样既能减少电脑 辐射， 主人  会有什么影响，如果 摆   流通 地方，人 会,1,-1
498,1657,1657,7351,明哥super,2022年12月28日 18:43  来自 微博视频号,一股怪味 L明哥super  视频,1,-1
499,1658,1658,7352,焓暖,2022年12月28日 11:45  来自 iPhone客户端,能把 通通风 消消毒？挂几个塑料纸灯笼真 好廉价 行政同事👍,1,-1
500,1659,1659,7356,无情暗影翘屁大祭司,2022年12月28日 10:41  来自 vivo X70 Pro蔡司影像,新装修   通风第一次带手套玩手机好冷，希望买 暖手宝可以快点发货,1,1
501,1675,1675,7391,朕的湘你,2022年12月25日 04:51  来自 新冠超话,现  长沙，天 阳 ，无处可躲 长沙放开后两天，女儿 下班回来告诉 ，她左边  老板阳 ，怕传染家人 住  ，第二天跟她同   主任阳 ，右边  四个人阳 三个，她每天上班，先酒精消毒，然后肥皂洗手，再 拖地，做完这些再工作，一整天 带口罩，食堂阿姨 阳 ，己,1,-1
502,1676,1676,7392,不-要-读-研,2022年12月25日 02:33  来自 iPhone客户端,面罩和帽子把头勒 死紧，长时间戴n ，间断总有缺氧感， 戴 直面全 阳 病房，只能时 时去阳台吹个冷风呼吸下新鲜空气 晚上 开门窗通风太冷， 通风开空调又怕病毒根本 敢喝水吃东西 属于 又冷又饿头 痛嘴 干,1,-1
503,1682,1682,7415,张不开衍,2022年12月24日 11:53  来自 微博轻享版,没有暖气  还 开窗通风喷,1,-1
504,1689,1689,7450,kyrie诶,2022年12月23日 15:26  来自 iPhone客户端,分 新发色 开窗开门通风太冷怎么办,1,-1
505,1695,1695,7464,三色杯一生推,2022年12月21日 17:47  来自 Android,没法通风+全天口罩，导致整天脑袋昏昏沉沉，很痛苦 最重   ， 这种情况下赶ddl， 甚至 知道 画出  个什么东西，根本看 出正确与否,1,-1
506,1697,1697,7466,十三番叫我大脸,2022年12月21日 17:40  来自 iPhone客户端,为 通风 主任把  窗子时常大开 可能还没有被新冠干倒  已经被风寒干倒,1,-1
507,1698,1698,7468,努力减肥dehua,2022年12月21日 17:06  来自 Xiaomi Civi 1S,现况 开窗通风，被油漆味熏死 开窗通风，被传染新冠so 什么时候才可以换 and大哥们快回家休息吧,1,-1
508,1711,1711,7551,乾县融媒,2023年01月04日 18:38  来自 360安全浏览器,广大市民 接种新冠病毒疫苗 预防新冠病毒最有效 措施，为 切实保障您和家人 身体健康，从即 起，全县启动新冠病毒疫苗第二剂次加强免疫接种工作，现将有关事项公告如下 一 接种对象 第一剂次加强免疫接种基础上，对高风险人群  岁以上老 人群 具有较严重基础性疾病人群和免疫,1,1
509,1718,1718,7573,dearyiyiiiii,2022年12月31日 16:06  来自 小米11,暖气开大 ，又没通风可能 缺氧一张脸涨 通红又干，像被扇 一百个大嘴巴子,1,-1
510,1726,1726,7589,一苒,2023年02月01日 10:11  来自 iPhone 12,去沃尔沃亚太见老友，对这座位于嘉定北 上海远郊 大楼印象深刻 其实看 企业， 本身  很好 切入点 能看到经济实力 企业文化和他们试图吸引怎样 人  觉得这座 应该 他们每 招聘 轻人才 巨大加分项  瑞典建筑事务所设计，原汁原味，连会议室屋顶 通风口 被刻意设,1,1
511,1734,1734,7611,青石绿松间,2023年02月28日 22:53  来自 iPhone客户端,什么时候能换  真 好讨厌现 坐 位置，一点  通风，没有阳光和新鲜空气 摄入 真  枯萎,1,-1
512,1736,1736,7617,改了个名的Nniytg,2023年02月27日 15:52  来自 iPhone客户端, 妈   又  点香，熏得 流眼泪，有个脑残老板  无语 ，本来 通风 好，自己  点非得 外面通风 好 地方上香，上坟呢？？,1,-1
513,1741,1741,7633,知名观众的自我修养,2023年02月20日 11:15,未来   懂低碳  中建西南院总设计师刘艺介绍 ，建筑使用 定制节能玻璃以及开启扇等， 仅能隔绝热量起到保温 作用，还能增强自然光照 多进行自然通风 每 能耗大概只有普通建筑  / ，减少能耗 % 而少量有灯 地方 通过太阳能发电来供电能 来看,1,1
514,1746,1746,7645,龙卷风摧毁停车场ED版,2023年02月17日 16:54  来自 微博轻享版,开窗户通风师姐（开窗户被限位器卡住） 这搞 ， 跳楼 跳   （没看到限位器）  ？为啥跳  ？ 往中间挪挪  可以跳 师姐 ？ 咋还认真提建议,1,-1
515,1747,1747,7648,ss-张张张,2023年02月17日 11:33,让 怀疑人生  故事 领导对  护手霜味道超级 满  需 开窗通风   什么无法忍受 味道吗,1,-1
516,1749,1749,7652,鱼肉果子,2023年02月17日 09:45  来自 微博轻享版,冻得瑟瑟发抖，然后发现另一边窗户全开  这 他们离开  感受 到冷，所以 窗户开 无所谓 吧  开窗通通风换换气 行，来个五到十分钟够 吧？谁家现 二 份一天窗户大开？@* +*/&-$!,1,-1
517,1753,1753,7660,君行动派,2023年02月15日 17:04  来自 一加 9 Pro｜哈苏影像,摸鱼 能戴口罩，因为 太热 ，没办法开窗通风，口罩会闷  北京·中国科学院信息工程研究所,1,-1
518,1755,1755,7665,芒果TV,2023年02月15日 10:29  来自 微博视频号,武汉光谷有一座外形酷似“马蹄莲” 大楼——武汉新能源研究院大楼，它 中国最大 绿色仿生建筑 建筑最大 特点 节能，同时拥有风力发电系统 自然通风系统 光伏发电装置 光导照明系统 雨水回收系统 智能照明系统 储能系统等等 全 二氧化碳减排量超 吨，,1,1
519,1759,1759,7673,五行还缺点水,2023年02月13日 09:20  来自 微博网页版,北方人  喜欢开窗户通风，每天早上来 开完窗户透透风， 到半小时， 被同事关 ， 冷,1,-1
520,1761,1761,7676,晓春哥XCG,2023年02月11日 10:07  来自 微博网页版,新搬  有点味道，应该 宜家书柜，选 个循环扇，开窗通风+循环扇， 最快 降低污染浓度 办法，看 看， 格力 艾美特 美  amadana这四个品牌之间犹豫 一下，最后用排除法，选择功率最大 高度最高 格力FXDZ- Bag  收到以后 来给大家分 体验,1,0
521,1763,1763,7687,长白山童姥,2023年03月15日 17:07  来自 iPhone,坐  好想呕吐 环境怎么会这么糟糕 怎么做到 一点  通风,1,-1
522,1764,1764,7689,加nnnn,2023年03月15日 16:10  来自 iPhone客户端,为什么脱鞋 真  懂   通风 每天  给臭晕 救救,1,-1
523,1765,1765,7691,运钞火车,2023年03月15日 09:54  来自 iPhone客户端,草 天天  通风透气  抽烟 人 什么成分  真🪝 ⃣️脑塌,1,-1
524,1769,1769,7697,陨石瑞纳冰可可,2023年03月02日 17:05  来自 OnePlus 7,有点发昏 感觉  通风有点缺氧,1,-1
525,1770,1770,7699,是可乐要可爱,2023年03月02日 16:19  来自 iPhone客户端,这两天 突然意识到，楼层 保洁阿姨 没有 可以休息 操作间 ， 干活 时候，她   卫生间  小隔间 坐 刷手机 卫生间一直保持通风，冬天最冷 时候   很难  知道这件事之后 同情 怜惜还 庆幸，反正很复杂，因为阿姨应该比 有钱总之，生活真苦，还好 还有机会因为,1,-1
526,1771,1771,7700,Nana的wei,2023年03月02日 16:10  来自 微博网页版,好烦， 有个小孕妇因为 新搬进来 ，怕有甲醛，一直 求开窗户通风但  搬进来之前已经通风好久 ，现 开 窗户 楼，风呼呼 吹，冻死,1,-1
527,1774,1774,7705,荷兰三剑客之意大利,2023年03月30日 11:34  来自 HUAWEI P30,朋友圈各种因公因私出行晒大片，而   通风  吃 油炸食品,1,-1
528,1781,1781,7797,你也要开心每一天哦,2023年03月21日 10:11  来自 Android,发现  吃螺蛳粉通风好  会有味之后 像打通 任督二脉,1,1
529,1782,1782,7798,华池政法,2023年03月21日 10:07  来自 微博视频号,， ↓↓ .确定 睡觉时间和起床时间； .如果 有小睡习惯，白天 睡眠时间  超过 分钟； .睡前 小时避免过量饮酒，  吸烟； .睡前 小时避免咖啡因 这包括咖啡 茶叶和各种苏打水，还有巧克力； .睡前 小时避免吃重口味 辛辣或含糖 食物 睡前吃点,1,-1
530,1787,1787,7808,嘀嘀咕咕的负能量集中营,2023年04月14日 10:49  来自 微博轻享版,早上一进电梯 有两位工人 电梯抽烟之前闻到 烟味可能只 余味这次一下子接收到这么大 烟雾量 直接开始疯狂咳嗽两位工人 把烟掐 咳嗽之余  想  烟院 时候 怎么过 老板们平时开组会 抽烟做实验  抽烟每  冬至夏至更 烟雾缭绕仙气飘飘  怎么过来 想 想 莫名有一丝,1,-1
531,1788,1788,7809,Sea-saltsoda,2023年04月14日 08:41  来自 iPhone客户端,从成 回来武汉，气温 到 二十六七度，这个 通风   压抑夹杂 蒸腾 人肉味，身上 汗黏腻腻    头发厚 像 头上顶 一张毛毯，有些头发丝穿进衣服 跟发 汗 皮肤摩擦，痒   像猴子一样到处抓,1,-1
532,1790,1790,7813,tthaoao,2023年04月13日 13:24  来自 iPhone客户端,近 最佳 前几天 北京柳絮飘飞最厉害 几天，跟下雪似 ， 因为还没有空调很闷热， 们 把窗户打开来通风，结果飘进来 好多柳絮第二天阿姨来打扫卫生，有 阿姨看到角落 有好多柳絮，回头对另外 阿姨 “毛毛 开会”， 阿姨真 好可爱,1,-1
533,1791,1791,7815,桃桃桃酥_蛋,2023年04月13日 08:58  来自 宋亚轩超话,宋亚轩 他 很热   们开空调 他 现 还 至于开空调  保安早上来开 ， 很闷他 开窗通风   有病吧大哥,1,-1
534,1794,1794,7819,中立格林-传感赋能未来,2023年04月12日 14:15  来自 微博网页版,以下 改善 室内空气质量 方法  .保持场所清洁干爽 .保持室内空气流通，以确保有足够 新鲜新鲜空气 .定期检查和清洁通风系统，确保系统操作正常 .避免使用含有挥发性有机化合物  常用品 .执行 准吸烟 政策 .选择含低挥发性有机化合物排放 家具，地毯，油漆和其他装修材料,1,1
535,1796,1796,7839,纳尼诶丶,2023年03月31日 23:16  来自 iPhone客户端,新  通风👃极其 舒服真·上班到呼吸困难真· 感觉 快 窒息,1,1
536,1800,1800,7848,凉拌小番茄ooo,2023年04月29日 13:41  来自 iPhone,挺搞笑 调休 hr和老板  回公司 非 选这天调休   来感受下没空调 通风,1,-1
537,1804,1804,7854,-高不懂小姐,2023年04月28日 16:58  来自 iPhone客户端,狐臭味儿真 太重   仿佛 窒息 停得开门通风难道他老婆没有嗅觉吗   怎么忍受  绝壁 真爱,1,-1
538,1805,1805,7858,李泰桑,2023年04月24日 17:48  来自 iPhone 12,来上瑜伽课瑜伽老师  穿得像打太极   通风 太好， 知道谁吃 榴莲，一整天 还 一股臭味 现 发现   讨厌吃榴莲，但 真 讨厌榴莲 臭味找  个人帮 抢哈姆雷特，希望能有想  位置live house被咬 一脚踝 包，好气工作关系经常和一些行业大佬对话，,1,-1
539,1809,1809,7866,·八月长安·,2023年04月18日 22:09  来自 nova7Pro你在焦点在,前几天  晴天，温度直飚到 度，太阳 那么明晃晃 照 ， 蒸发 节奏  下 雨， 没有觉得凉快多少，周围笼罩   潮湿又闷热 空气，  开 窗户通风好像 没有空气流动 感觉，一整天感觉自己 黏糊糊 ， 懒得动 洗完澡终于感觉自己又活过来 ，清清爽爽，轻快多    早点睡觉,1,-1
540,1811,1811,7869,月半S同学,2023年04月18日 17:04  来自 Android,今 冬天 开暖气 算 今儿个   度   开个通风换气 这个所谓世界五百强真真抠到家 钱  赚到大人物手  剩下 们这些打工 坚守 生死边缘岗位上这两天 喘 过气来活活 把老娘闷死 真乃SB fa ility,1,-1
541,1813,1813,7871,想淋雨又想晒太阳,2023年04月18日 15:20  来自 小米8周年旗舰手机,早上 度，中午 度，这天气让人上火，推开 门，哇简直像进 烟蒸桑拿房，烟雾缭绕，两个人抽烟抽出 十个人 气势，请勿吸烟 标志放 桌子上 永远看 到 ，能怎么办呢，开门，开窗，通风，去隔壁,1,-1
542,1814,1814,7872,走走走走走走起,2023年04月18日 14:22  来自 vivo X90 Pro+,长袖白大褂＋口罩真 很难 没有空调  通风  存活,1,-1
543,1816,1816,7882,溡簡I,2023年05月15日 18:13  来自 HUAWEI Mate 40 Pro+,又到 每  很难过 季节， 热死， 通风，西晒，室外气温 度，室内气温能有 度，还没有空调  快 中暑,1,-1
544,1818,1818,7884,遛_菠萝,2023年05月15日 17:56  来自 HUAWEI P40 5G,没想到最近让 准时打卡下班 原因  隔壁公司装修尼玛 过 个周末回公司一开门，闷 一屋子天那水味 尼玛 这写字楼什么破通风系统 把隔壁单元 有毒气体全吸到 们 来，走廊没味， 这装修   没味 ， 们 活生生整成 x集中营似 ，栓Q 闻 一天头 痛 这,1,-1
545,1819,1819,7887,无人区左岸,2023年05月06日 10:54  来自 HarmonyOS设备,同事＆小领导老  抽烟， 还 封闭式无窗通风 ，太难受 ，天天吸二手烟，有什么办法呀给 支支招!,1,-1
546,1820,1820,7888,睡不醒的ERIC,2023年05月06日 10:43  来自 iPhone客户端,， 开窗通风，老板过来给关上 ， 疫情已经过去 ，  第二波可能 开始 ，老板又 防 住 每个人 会得 ，那 祝 早 被病毒战胜吧,1,-1
547,1821,1821,7889,最爱,2023年05月06日 10:12  来自 微博网页版,已经把老板旁边 那个小洽谈间改成   ，这半个     单间  打 旗号  应付客户审计通风系统全靠开窗自然风~还好北京最近 冷 热 最近好像阳 又多起来 ， 这半个 可一定 能中招,1,-1
548,1826,1826,7895,丨摸鱼儿丨,2023年05月04日 23:35  来自 HUAWEI Mate 40 Pro,昨天进教室 (鼻子嗅嗅后，皱眉) 嗯～有味道 学生 荷尔蒙 味道 /男人味  (嫌弃脸) 通风通风  晚上学生 老师， 买杀虫剂 ，教室好多虫子 诶，为什么 没有？ (笑脸） 因为  臭 学生 老师，  嫌弃 们  (孺子可教，欣慰) 诶， 听出来  学生  以后,1,-1
549,1827,1827,7896,请星星落在你身边吧,2023年05月04日 13:54  来自 iPhone客户端,幸福树之前被闷得半死 活 经过 和同事姐浇水喷水暗示通风  懈努力下居然抽新芽  好耶,1,1
550,1830,1830,7904,Stopchi,2023年05月31日 15:27  来自 微博网页版,为什么上个班 这么累呢 想请问，高楼层， 开窗 开门闷  死 开空调，开 空调只开 ，那 求 开 们这边 行嘛？ 们这  通风口 没有 ， 们那门开开多少好点吧 谁懂 ，好脆弱  真 一点  想待   ， 拿人家 扇子扇 半个小时真 ， 去厕所待 十几分钟，真 会,1,-1
551,1831,1831,7907,是努力变更好的小王,2023年05月31日 12:20  来自 HUAWEI nova 3,宿舍没有空调两顶大吊扇 头顶嗡地转平时喜欢站 走廊 看书因为安静全靠手动摇书食堂吃饭所有人  抢有风扇 地方班上开一台空调还得开窗通风   如此 全身 没干过脸上 汗水+抹 东西 油  自己  想碰anyway  还 喜欢这谁知道 到底为啥这么喜欢  学,1,-1
552,1833,1833,7912,跍蛹的椰子,2023年05月25日 17:03  来自 iPhone客户端,擦 夏天开 度加点衣服 行  最恶心  冬天开 度 然后 有部分 通风 地方，天天忍受 度 高温，室外  下 度，没办法脱衣服 所以，冬天 经常 开风扇,1,-1
553,1838,1838,7918,一剪mei,2023年05月21日 12:41  来自 Note 9,同事 今 天气怪，到现 还没热，  去  一样 ，推迟 多天才开始用空调 这两天，虽然没有闷热，但整个人 湿漉漉 ，湿气太大 ，必须开空调   . 后上班，有个同事问 标液 问题， 看她 停咳嗽，下意识地赶紧戴上口罩，并且 “离  米远”，这天，她找  次，   米远 距离 话 过,1,-1
554,1839,1839,7919,wy今年钱多多,2023年05月21日 12:21  来自 vivo Y52s高清影像,工作人员全 待 一楼，前后大门通风，人又少，行政人员自己 有空调  没有人知道三四五六七楼有多么热，人那么多，书堆起那么高，为 挡太阳还得把窗帘拉下来，图书馆 闷得 死   让 们凉快， 开个空调保护一下 们 书籍吧🙏,1,-1
555,1843,1843,7924,辞墨喵喵喵,2023年05月18日 13:53,哇靠好害怕，后面 同事开始感冒咳嗽   按照 这么 通风 环境 觉得 人🐏大家 会🐏 紧急戴好口罩尤其  这种没阳过 估计死 最惨好害怕,1,-1
556,1845,1845,7928,夏逗逗_,2023年05月17日 22:13  来自 iPhone客户端,中午穿 短袖 班级改作业恰逢班级通风感觉有点冷让学生给 去 拿外套语毕两三个学生立马把班级窗户和门关上 惯例会值班到一半回宿舍午休 下午有拍摄打算趴讲台休息到 平时 回宿舍 时间两个小朋友借 上厕所 名义去 给 拿抱枕 们班小朋友  真,1,1
557,1846,1846,7929,用户6570953268,2023年05月17日 14:43  来自 iPhone客户端,雨很大  很冷可 却坐   一直冒汗讨厌 通风 环境,1,-1
558,1847,1847,7932,发财巴卡,2023年05月15日 16:37  来自 微博 HTML5 版,狗  抠货学校 这个天还断电 给开空调 有个班风扇还坏 ，讲台上一点风 没有  第一节课 热得 行 整个人 晕，第二节课送电 ，开 还 觉得热 真 命山东高温预警 狗 学校还 一直给开空调，本来教室 热  通风 向阳 怎么 死捏 给学校领导  断电,1,-1
559,1850,1850,7940,luckylucky鱼鱼鱼鱼鱼鱼,2023年06月15日 10:11  来自 iPhone客户端,们 下午西晒特别热，原本 窗帘 类似百叶窗那种，拉上窗帘 会挡住通风，于  买 这种窗帘 只 过 觉得下面 嗮 到，而且长款 还 贵一些，没啥必   买  米 长度 每次同事来  问为啥 们窗帘半截，之前 还解释 几回 后面再问 干脆 这 一种时尚 世界清净 很多,1,-1
560,1851,1851,7941,Awadadadada,2023年06月15日 09:11  来自 iPhone客户端,同住人阳 之后 躲  ，晚上 只好戴口罩睡觉加通风 早上起来感觉自己呼吸 畅快死   来 同事全 咳防 胜防 希望 能挺过去,1,-1
561,1852,1852,7946,皓月星海XMY,2023年06月12日 08:31  来自 vivo S16,关于上班 公司 给开空调夏天 室内温度超过 度才能开，冬天 零下才能开 最重    没有窗户，通风 通,1,-1
562,1857,1857,7967,社交恐惧郑z_,2023年06月06日 21:47  来自 iPhone客户端,下午 封闭且 通风  开完会后头 很痛很痛，扭 下发现紫 且起泡 ，回家后上吐下泻， 妈帮 刮完痧头没有那么痛 ，刮完睡 会后稍微好点，中暑真 太难受,1,-1
