,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
687,2022,2022,2541,小糖豆豆呢,2019年05月13日 08:14  来自 iPhone客户端,想吐槽 事这个天气大早上  开空调， 行 素 ，觉得天气并没有达到 开空调 温度，总感觉有点浪费资源，好冷呀 怕 又 感冒流鼻涕,1,-1
688,2024,2024,2543,老谭电商,2019年05月12日 23:38  来自 iPhone X,有华为员工如此发帖称 对团泊洼好失望，  前 坂田（华为深圳总部所 地）  这样吗？其还总结 几点 周围全 农村，交通乱糟糟，公交只有一趟，出门只能靠滴滴，食堂比深圳贵还 好吃，中午去村 吃饭还看到 少同行  宵夜本来 没几个选择还搞 个套餐，让 更没得选，宵夜对 已经没有任何诱,1,-1
689,2030,2030,2550,柚西有尤,2019年05月12日 12:52  来自 尤夫人的Android,好热，好热，好热宿舍没空调，  没空调， 快热到原地去世,1,-1
690,2034,2034,2556,我喺KKKKKKK,2019年05月11日 18:04  来自 iPhone,想將電腦搬到電梯到做嘢點解週末辦公室唔開空調反而電梯凍到飛起🙃,1,-1
691,2035,2035,2559,MengQ_D_琼阳,2019年05月11日 16:54  来自 iPhone客户端,感觉到天气 热    开空调 超喜欢现  清晨和晚上 室内温度适宜 被窝温度适中 明天早上 睡个懒觉,1,1
692,2036,2036,2560,-元气mo-,2019年05月11日 16:48  来自 三星Galaxy S10e,空调冷  难受😖甚至穿起 厚外套,1,-1
693,2038,2038,2562,偷偷吃米飯,2019年05月11日 15:48,奔溃  度 周一公司再 开中央空调  忍   大姨公司早 开      快冷死 得穿外套  哭  每天早上开晨会半小时一直  擦汗 真 很狼狈,1,-1
694,2041,2041,2565,不要跟我bb,2019年05月11日 14:14  来自 iPhone客户端,哈 中午买 个榴莲 放    然后开 空调 现 整个   榴莲味道 好对 起其他同事 哼 刚挑榴莲得时候居然刺到 手流血,1,-1
695,2043,2043,2567,只想愉快的玩耍,2019年05月11日 13:41  来自 HUAWEI Mate 20 Pro,开 空调领导 好热呀空调开 一点 没感觉到凉快  穿外套 动作停 一下 愉快 继续穿上,1,-1
696,2046,2046,2570,我姓聂可不叫小倩,2019年05月11日 08:17  来自 vivo X20全面屏手机,才装修好几天  ， 叫 们过来  没有窗子，空调 还没有 好大 味，进去一哈 感觉晕晕闷闷  人工吸甲醛,1,-1
697,2047,2047,2571,Blaaaaaair_,2019年05月10日 20:52  来自 iPhone客户端,听到一篇经济学人文章，讲男女商务 装  同 其中一点大概   内空调 设计和温度基本  只考虑男性 装 ，而女性往往  空调屋 多穿一层衣服 想起  香港一去图书馆 被冻到拉稀  子， 只想 ，  太TM对  之前怎么没想到？连空调 这么sexist,1,-1
698,2049,2049,2573,魚鹿很甜,2019年05月10日 19:07  来自 🐡🦒的iPhone X,度 给开空调天灵盖儿特么给 热飞,1,-1
699,2051,2051,2575,废话能_修行升级版,2019年05月10日 17:21,空调开早    瑟瑟发抖,1,-1
700,2052,2052,2578,不求甚解的差不多少女,2019年05月10日 16:16  来自 HUAWEI P10,这温度再 开空调真 中暑  天津,1,-1
701,2053,2053,2579,Airven,2019年05月10日 16:13  来自 微博 weibo.com,去财务室才明白，为什么妈妈当  学财务学会计好——财务室 空调效果 真 好  大门开 ，几把中央空调约等于没有  财务室  凉快得 死  单独空调 哪个公司  财务室单独空调,1,1
702,2054,2054,2581,觅_渡_,2019年05月10日 15:46  来自 iPhone,空调坏 总觉得自己下一秒  热化 这一定  最近频繁提前下班 罪魁祸首,1,-1
703,2059,2059,2587,只想做你的小迷妹啊,2019年05月10日 14:26  来自 vivo手机,没有空调， 没电风扇好热 ，还好还有一把扇子,1,-1
704,2060,2060,2589,Kaylie陌默Q,2019年05月10日 13:51  来自 红米Note7 4800万相机,没有空调，闷得 慌，宝宝 开心  宝宝 吃冰淇淋🍦 !,1,1
705,2062,2062,2591,彤彤君,2019年05月10日 13:30  来自 angela送的Android,冷到瑟瑟发抖（没有空调）走出来发现外面 大太阳为什么,1,-1
706,2065,2065,2594,Liz-7213,2019年05月10日 10:58  来自 iPhone客户端,空调开 ， 生活瞬间美好,1,1
707,2067,2067,2596,Z-YCL,2019年05月10日 10:27,根本无法知道 们  人虚成啥样   还开 热空调,1,-1
708,2068,2068,2597,Lab_worker,2019年05月10日 09:20  来自 iPhone,没被  空调冷死，倒  冻死 地铁上,1,-1
709,2072,2072,2601,籍世钰,2019年05月10日 01:58  来自 iPhone客户端,奇迹， 度 高温  没开空调， 大中午趴桌子上眯 十分钟醒来竟然感冒 ，而且 还披 毛衣，  能让 健康快乐 过个周末吗？,1,-1
710,2076,2076,2605,牛奶皮肤白居易,2019年05月09日 16:50  来自 iPhone客户端,们公司租   集 空间 面然后 问 一下什么时候能开空调他们 员工 正常供冷气时间     已经给物业反应提前调试空调 大概意思 现  能供冷风 物业 问题真想去楼下大使馆和旁边果麦问问他们有空调吗 真  物业原因吗 什么鬼   才开始开空调供冷 看看北京 天气摸 良心,1,-1
711,2087,2087,2616,五月的羯,2019年05月08日 17:43  来自 iPhone客户端,这才几  这才什么温度     人 开始天天开空调 卧槽  个全穿厚衣服开最冷风 冷 们倒 关  热 们倒 少穿  这温度短袖刚好很合适   们特么穿两层长袖  特么热       上 幸福还  幸 每次换工位  空调特别能阳光普照 区域 别人那没风  这呼呼 吹     举  嗯 肩膀,1,-1
712,2093,2093,2625,大傻杵,2019年05月07日 23:39  来自 iPhone客户端,大一上半 好 容易吧寝室布置 很好 ，结果 搬寝室，好 忍 ，结果大二又搬， 再次忍 ，但   快成大三 人 ， 已经有 自己 主见 吧，这一次还 搬？难道 们学校 怕 们以后找 到工作，拿这件事来让 们以后去搬家公司工作？  想问问老师，如果 身,1,-1
713,2100,2100,2634,CyberCherry-,2019年05月07日 09:58  来自 iPhone客户端,海大呆 快四 ，一路看过来还真 坏 比好 多哦 图书馆安空调 行，食堂安 空调开空调 行，大部分食堂又贵又难吃有 卫生 达标整改 行，修路 行，游泳池常换水 行，整治校外校内偷窥女生 猥琐男 行，即时退发书本费和即时发补助 行[呲牙]然后呢，禁止共,1,-1
714,2109,2109,2644,一只M酱,2019年05月31日 22:37  来自 iPhone客户端,偷偷三次把 空调「制冷」变成「送风」结果  被人调回到制冷并且定格  ℃于 光荣发烧  没有表情可以形容  心情,1,-1
715,2110,2110,2645,Mary玛丽小姐原创洋装店,2019年05月31日 22:32  来自 iPhone客户端,这个夏天 上班  开空调太热 开空调又太冷 全靠羽织度过 舒适度刚好～厚度刚好,1,1
716,2111,2111,2646,RR0602,2019年05月31日 22:12  来自 快手,没有空调只能  走廊 哈   L🍀小 玲玲💗❤️ 快手视频,1,-1
717,2113,2113,2649,怎么还不到星期五_,2019年05月31日 21:35  来自 HUAWEI nova 3i,有一份稳定工作 夏天吹 空调  喝茶吹牛打屁,1,1
718,2118,2118,2654,团团的阿菁呀,2019年05月31日 19:09  来自 Android,怕 个傻子吧走到家门口才发现 空调没关迅速吃完饭出门走 一半发现手机没带嗯  傻子无疑,1,-1
719,2119,2119,2655,拟晨歌,2019年05月31日 18:14  来自 iPhone客户端,已有空调再+空调扇， 冰箱化,1,-1
720,2120,2120,2656,贾西西-,2019年05月31日 17:21  来自 iPhone客户端,开空调太冻腿 ，明天整个被带,1,-1
721,2123,2123,2662,快乐又勇敢的我呀,2019年05月31日 16:17  来自 红米Redmi,发现  心理素质 挺迷 ，早上一团乱，好 容易找到公司新址，看到 没空调， 能开窗，窗外没有美景，只有 建工地，周边没有商店没有饭店没有水果店没有任何卖好吃  地方时， 真 慌 同事跟  话  想搭理只想静静 然后，下楼溜达一圈自己顶 大太阳☀️走到一公 外 加油,1,-1
722,2127,2127,2667,shotamark,2019年05月31日 15:41  来自 前置双摄vivo X9s,从小家 没有空调，所以耐热力挺强大，  们这 ℃，阴天， 一直开 空调， 已经快冻 发烧 ，所以 坐到 没人 会议室 感谢会议室救,1,-1
723,2133,2133,2674,静默-jingmo,2019年05月31日 14:59  来自 iPhone客户端,还没安装空调  ~~大蒸笼,1,-1
724,2134,2134,2675,是毛衣妹呀,2019年05月31日 14:51  来自 微博 weibo.com,空调坏 ，中午午休被热醒 爆炸,1,-1
725,2136,2136,2677,你甚至不愿叫我一声熙哥,2019年05月31日 14:17  来自 搜狗高速浏览器,胖子姐姐非 把空调开到 度抵到吹,1,-1
726,2137,2137,2678,糖醋蕃薯条,2019年05月31日 14:12  来自 HUAWEI Mate 20,空调开那么低干嘛  - ℃ 天气 得天天穿长袖衬衫加外套，午睡披 毛毯睡还能冷醒,1,-1
727,2138,2138,2679,喷嚏接二连三地打呀,2019年05月31日 13:48  来自 荣耀8 美得与众不同,空调正对  吹， 觉得自己 得老寒腿,1,-1
728,2140,2140,2681,普通市民刘某_,2019年05月31日 13:04  来自 iPhone客户端,度 空调简直令 窒息只有楼下 咖啡店能给  凉快舒服 午休,1,-1
729,2143,2143,2684,缺热蠢蠢,2019年05月31日 12:17  来自 iPhone客户端,真 被这些个 商场咖啡厅逼出夏 空调恐惧症 ，感觉自己 感冒 边缘疯狂试探🤧,1,-1
730,2145,2145,2686,李某某Susie0718,2019年05月31日 11:57  来自 iPhone客户端,真 超级讨厌烟味， 还 个鼻炎患者 夏天 关门关窗开空调 时候，一些 人员真 很没素质，直接抽起来 管旁人 一两次还 这样， 现  空调  开只开风扇，门窗  关热死他们反正   怕热 流汗体质只想奉劝大家少抽烟，对大,1,-1
731,2146,2146,2687,Miss_风仙仙,2019年05月31日 11:56  来自 微博搜索,希望生活 无烟 环境中， 开 中央空调，老板 房间老 开 门，尤其接待访客 时候，那浓浓 烟味,1,-1
732,2148,2148,2689,Cactus_yooo,2019年05月31日 11:39  来自 iPhone,冬天热死夏天冻死の 空调-,1,-1
733,2149,2149,2691,Riko是甜甜吖,2019年05月31日 11:24  来自 HUAWEI P20 Pro,夏天  体感 冬天空调吹出来 疑似感冒,1,-1
734,2150,2150,2692,无情龙眼杀手,2019年05月31日 11:08  来自 前置双摄vivo X9,去 高考 前一天，教室 空调制冷效果 好， 们全跑老师 去复习，结果老师 把位置让给 们，自己去 另外   很感动!,1,1
735,2152,2152,2694,九九金子,2019年05月31日 10:56  来自 Android,准备颓废一上午~昨晚上睡觉被空调吹  肩膀，早上起床各种 舒服，所以这会儿只能躺 反锁好门按摩ing，啥  干![傲慢]上次从成 姐们儿那 带回来 加热按摩仪嘎嘎好用哈， 服老 行， 爱自己  行 呀,1,1
736,2153,2153,2695,叁柒柒丶,2019年05月31日 10:34  来自 360安全浏览器,晚上盖 被子太少 还   空调太冷 ， 有点感冒,1,-1
737,2154,2154,2696,旺仔牛奶爱睡觉,2019年05月31日 10:10  来自 旺仔牛奶的iPhone客户端,还有 非换岗 可 理由 上周好 容易熬到 中央空调开  本来效果  好  热得快 发脾气 时候 经理  换中档,1,-1
738,2155,2155,2698,一树繁花_莎,2019年05月31日 09:58  来自 iPhone客户端,知道 哪位大哥大姐， 空调已经吹 这么冻人 ，还天天把饮水机开制冷模式，人呀，还  多喝热水呀,1,-1
739,2156,2156,2699,自渡KBK,2019年05月31日 09:56  来自 小米Note 3 拍人更美,空调热 热死冻 冷死 °制冷情愿冻死,1,-1
740,2157,2157,2701,亲爱的七十码,2019年05月31日 09:38  来自 三星Galaxy S9+,感觉  深受其害 一  男同胞  抽烟 ，现 还好点，可以开 门通风，冬天时候关门关窗开空调，整个 简直 窒息,1,-1
741,2163,2163,2708,桃之夭夭-薇薇一笑,2019年05月30日 23:00  来自 HUAWEI P20,见过太多正规 写字楼 ，所以当见识过没有管理没有制度，所有  开发商  算 写字楼，租户门入住后和待宰羔羊有何区别？想 给 开空调  来，让    蒸桑拿 想收停车费 ，连个通知 没有， 拦 杆 放行收 钱 建筑主体坏 ，  管 问，甩锅推卸责任倒 相当勤快 深刻体会，以后上,1,-1
742,2168,2168,2713,天下第一可爱宝,2019年05月30日 21:55  来自 360安全浏览器,们  可能  一群白痴 去 秋天，  老空调报废 ，换上  新 ，前两天这个新空调坏掉 ， 曾经   抱怨过，一直 吹热风，然后 报修  后勤 接线姑娘  个傻白甜，问 有没有试过把制热模式调成制冷模式 em   这个时代 ，难道 家 没空调,1,-1
743,2171,2171,2718,拥有一颗偶尔发发炎的智齿,2019年05月30日 19:42  来自 微博轻享版,/ /  开 空调，而  来M 第一天，平常温度刚刚好，  看来却和南方 冬天差 多，冷 快 发抖，肚子 疼，又 好去把空调调高 外面没有空调，很暖和（ 这个城市用上 暖和一词，会 会有点 搭，对于其他人来 应该 热）找 理由多出去晃晃，上厕所，拿东西，找人，终于把上午熬,1,-1
744,2172,2172,2719,一只阿飘飘飘,2019年05月30日 18:38  来自 iPhone客户端,空调吹到怀疑冬天来  深圳·沙元埔,1,-1
745,2174,2174,2721,张张张喜,2019年05月30日 17:12  来自 iPhone客户端,开 空调 关 窗户 三个男同事再来根烟🚬  最近 太好每天头疼,1,-1
746,2175,2175,2722,杜小懒啊,2019年05月30日 17:05  来自 360安全浏览器,一到夏天 吹空调  个问题 离空调远 觉得热，近 吹 头疼,1,-1
747,2177,2177,2724,吱呜猪小姐,2019年05月30日 16:49  来自 微博 weibo.com,还有，想   ，  空调好冷  可  身后 妹妹还穿 露肩装  轻真好 ~,1,-1
748,2179,2179,2726,西西北偏西,2019年05月30日 16:27,中央空调只送气儿没凉气儿，打开窗户 没风 闷热,1,-1
749,2180,2180,2727,灰蓝星系_k,2019年05月30日 16:18  来自 小米9,每次  睡觉，睡醒  被空调弄感冒，现 流鼻涕中,1,-1
750,2181,2181,2728,圆圆里的小小世界,2019年05月30日 16:05  来自 微博视频,空调坏 情景下 这么热 天 只能加湿器打开 然后风扇打开 一起吹  视频,1,-1
751,2182,2182,2729,今天太开心辣,2019年05月30日 15:31  来自 iPhone客户端,凯丽姐姐  空调  敢开 怕被   刚刚来  开 一会问 潇潇 还热   把空调关上嘞  好可怜哈,1,-1
752,2183,2183,2730,_落溪_,2019年05月30日 15:18  来自 HUAWEI Mate 20 Pro,开空调——暖风 关键还冷得手指冰凉 确定现  夏天吗？,1,-1
753,2184,2184,2731,再不早睡变蛙蛙,2019年05月30日 15:05  来自 iPhone客户端,中午睡觉  没开空调被热醒 气 想骂娘   真  个🧨,1,-1
754,2185,2185,2732,禅茶长安,2019年05月30日 15:03  来自 小米Max3 大屏大电量,这几天 空气质量真好，适合户外活动，  气温升高，身上开始沤起来，发黏 舒服  夏季来临 标志 躲 过 夏季，已经张开 肆虐世界 大嘴，断断续续喷吐 热焰，炙热 大地，烘烤 肌肤，宣示 存 感 前 ，  窗帘安上 ，今 ，纱窗 安上  公,1,-1
755,2187,2187,2734,向往自由的孤岛,2019年05月30日 14:50  来自 小米9 SE,知道 为什么 开空调，  敢问，没有人感觉热吗,1,-1
756,2188,2188,2735,喵星人裤裤,2019年05月30日 14:21  来自 iPhone客户端,空调，总  降温 时候冷气十足,1,1
757,2192,2192,2739,一打麻袋,2019年05月30日 13:18  来自 iPhone客户端,们 中央空调坏  叫人来修，那个人  空调线被老鼠咬坏  那个人又   发现 们 比较干净，才被老鼠咬断一根线，别   被老鼠咬断三根线呢,1,-1
758,2195,2195,2744,我爱昀一生,2019年05月30日 12:02  来自 Android,外面最高温才 度为什么 还 开空调 重点  们 中央空调 能调温度那开 度 空调 干嘛 热死,1,-1
759,2196,2196,2745,叽里咕噜呱啦咪,2019年05月30日 11:44,呜m第一天简直人  废  空调太冷像冰窖一样,1,-1
760,2199,2199,2748,xl隐形了,2019年05月30日 11:11  来自 vivo手机,谁能想到 大夏天 每天  被冻成🐶这些人  知道冷 吗 空调开超低,1,-1
761,2200,2200,2749,Evyyue_,2019年05月30日 10:36  来自 华为手机 畅享玩不停,果然 适合 人 安逸 环境 学习吹 空调/安静 /独自一人=肆无忌惮玩手机 这种人注定暑假 留校接受一下毒打 青岛·青岛市城阳区人民法院,1,1
762,2201,2201,2750,周周7186s,2019年05月30日 10:32  来自 iPhone客户端,外面骄阳似火没开空调   过冬,1,-1
763,2206,2206,2756,叽哇峆子,2019年05月30日 09:51  来自 前置双摄vivo X9,很奇怪，以前  热他们 会开空调，怎么偏偏现 夏天到 ，他们反而 怎么开空调   男孩子太多 后果  坐 这  觉得闷热， 很想把整栋墙打通然后透透气，还好 有之前奶°给买 一只小风扇可以呼呼， 然 可能随时会被憋死,1,-1
764,2208,2208,2759,Solo_Lily,2019年05月30日 09:25  来自 iPhone客户端,没有空调  ，请叫 张小盒  靠这杯冰咖啡   哈尔滨·旅投·国展购物广场,1,-1
765,2209,2209,2760,晚风吹人新,2019年05月30日 09:09  来自 iPhone客户端,怎么 跟空调这么有缘 每次座位  风口穿 外套 冷 整个 仿佛只有   同 季节,1,-1
766,2210,2210,2761,2024心想事成_,2019年05月30日 09:07  来自 iPhone客户端,温度感知系统肯定 出问题  出门居然穿短袖大家 有外套 没有 晓得 哪来 勇气头一次进 喊冷没有开空调,1,-1
767,2211,2211,2762,NANA麻,2019年05月30日 08:44  来自 nova4自拍极点全面屏,笑死  这 啥装扮  这几天空调低到让 怀疑人生  深圳,1,-1
768,2212,2212,2763,鼓楼西大街143,2019年05月30日 05:57  来自 HUAWEI Mate 8,单位 员工 面积超标，非 把一间屋变两间，但 空调 烟感 暖气 出气口无法分割，于 打 一面洞洞墙变成两间 ，结果员工 用类似电影“人民名义” 小窗口谈话办事,1,-1
769,2218,2218,2770,肉肉的何包zi,2019年05月29日 22:00  来自 iPhone客户端,活久见，这个天开个空调还逼逼冷      时候，同事开那么冷 怎么 废话,1,-1
770,2219,2219,2771,后来呢___,2019年05月29日 21:46  来自 iPhone客户端,前天会议室空调怕  度    吹风口所以 感冒 嗓子疼头疼胃疼累好想马上周六然后回北方,1,-1
771,2227,2227,2781,Hermeneuein_,2019年05月29日 19:26  来自 iPhone客户端,当代青 太苦涩 ，刚 下班 开会惹，虽然对于会议并没啥抵触情绪，但 物业特niáng 啥时候开空调 ，热化,1,-1
772,2231,2231,2786,reality798,2019年05月29日 17:58  来自 iPhone客户端,吐槽吐槽  空调温度有点低,1,-1
773,2232,2232,2787,香香的象度河,2019年05月29日 17:52  来自 iPhone,佛 ，又被  空调冻感冒😷  这夏天可怎么过,1,-1
774,2234,2234,2789,李西翠,2019年05月29日 17:48  来自 微博 weibo.com,夏季长时间待   商场 居室等开 空调 地方， 少人因 适应室内外温差患上感冒,1,1
775,2236,2236,2791,lucky_张张_,2019年05月29日 17:39  来自 华为P9手机摄影再突破,夏天  空调开到冷死 每个   期盼发工资,1,-1
776,2237,2237,2792,快乐的麻辣王子,2019年05月29日 17:14  来自 小米6X 拍人更美,🐭   空调机撒 泡尿，酸爽,1,-1
777,2238,2238,2794,细胖,2019年05月29日 17:04  来自 iPhone 7 Plus,论夏天空调坏  西晒单人独立  女性职工 坐姿,1,-1
778,2239,2239,2795,雪之下蛋蛋,2019年05月29日 16:22  来自 吃你家小米手机 拍人更美,没空调 算 现 电风扇 算违章电器    瑟瑟发抖  寝室 渐渐融化,1,-1
779,2240,2240,2796,椰子味元气葛优,2019年05月29日 16:07  来自 微博轻享版,开 空调 封闭 还能一天被咬 个蚊子包，  饭随爱豆 甜美到齁系女孩本人,1,-1
780,2241,2241,2797,H-黄清清,2019年05月29日 15:59  来自 小新哥哥的iPhone 8（银色）,开空调  穿个衣服，以防 凉,1,-1
781,2242,2242,2798,萨摩鹅,2019年05月29日 15:38  来自 微博 weibo.com,想请问维森莫  空调从早上修到现  没修好哭  大热天 开窗感受夏天 暖风 买 lu kin 变温,1,-1
782,2245,2245,2801,广东高校新鲜事,2019年05月29日 15:30,据学生反映 广东药科大学公共卫生学院一辅导员发布通知称，每 毕业生 会送学校一份礼物，七个班一起送一份 可以，并称大学城  没有空调，如果大家愿意可以考虑捐赠空调， 过这些  建议， 勉强，大家自行考虑 对于此事， 怎么看？ 学校有没有 ？,1,-1
783,2250,2250,2806,荆灵咕乖,2019年05月29日 15:11  来自 荣耀9 美得有声有色,还 来空调， 已然成为汗蒸房  热到 想有任何表情啦😔 太原·国家火炬计划软件产业基地山西软件园,1,-1
784,2253,2253,2809,S_Ayuki_,2019年05月29日 14:47  来自 iPhone客户端,工位 空调直吹 第 位置，所以， 现 穿 牛仔褂,1,-1
785,2254,2254,2810,是阿佛但并不佛,2019年05月29日 14:36  来自 iPhone客户端,好冷 ，两边空调对  吹,1,-1
786,2255,2255,2811,-韩什么的,2019年05月29日 14:27  来自 iPhone客户端,今 夏天没有空调   小李给 买 降暑空调小风扇,1,-1
787,2256,2256,2812,Tru_colours,2019年05月29日 14:17  来自 iPhone客户端,网慢没空调又困又热 又找 到选题朋友圈大家 去旅游 想起自己连毕业旅行 没有过想哭K成长之重量,1,-1
788,2257,2257,2814,最是人间留不住69,2019年05月29日 14:15,被 空调冻死 ， 常需 放件外套,1,-1
789,2258,2258,2815,阿虹直直甜甜好,2019年05月29日 14:09  来自 Mac客户端,被空调吹到瑟瑟发抖 又冷又困,1,-1
790,2260,2260,2817,盛韶文,2019年05月29日 13:53  来自 OPPO随光而变R17,线路问题？ 看领导  空调没有 少开 O只让高三重点班用空调， 怎么看学校做法？教育 公现象还能治吗？,1,-1
791,2261,2261,2818,风尚有物,2019年05月29日 13:38  来自 iPhone客户端,天 怕地 怕， 怕   空调,1,-1
792,2262,2262,2819,彦一文道,2019年05月29日 13:36  来自 红米Redmi,弥漫 一股狐臭和空调冷气夹杂 味道,1,-1
793,2264,2264,2821,pluuuuuto_小岛凉菜,2019年05月29日 13:27  来自 iPhone客户端,人  吃一堑长一智 已经坚持两天妹开空调  那叫一暖和,1,1
794,2266,2266,2823,·菜籽魚魚糕·,2019年05月29日 13:20  来自 iPhone 7,周一 老师 改论文，空调直击后脑勺 果 其然，感冒,1,-1
795,2267,2267,2824,真怪诞又有趣w,2019年05月29日 12:59  来自 小米5s Plus,外面 °， 空调 面开 °？,1,-1
796,2268,2268,2825,飞龙矿砂,2019年05月29日 12:41  来自 Android客户端,可以将老师  空调 关    O只让高三重点班用空调， 怎么看学校做法？教育 公现象还能治吗？,1,-1
797,2269,2269,2826,今天也是想做米虫的一天,2019年05月29日 12:15  来自 荣耀9 美得有声有色,体验车间生活打卡（ 以后一定好好 公司工作，空调  爱,1,1
798,2270,2270,2827,小果2009789,2019年05月29日 12:13  来自 iPhone客户端,真正意义上感觉到 夏天 炎热，有大空调  真 太惬意  据 下 上班地点 星海， 知道还有没有这么好  环境  夏天只 有空调 行,1,1
799,2273,2273,2830,南瓜小寶Lynn,2019年05月29日 11:49  来自 iPhone X,开 空调  感觉 到凉快 还得开   小风扇才好受点 真 越来越怕热  🤯,1,-1
800,2274,2274,2831,听说麋鹿会说话,2019年05月29日 11:35  来自 宠爱🍊的Android,忘记准备个外套 ，  空调吹得 好冷,1,-1
801,2277,2277,2835,向着宇宙和月亮出发,2019年05月29日 11:12  来自 iPhone客户端,空调对   头和肩膀吹 感jio自己已经没有知觉  头重 支棱 起来,1,-1
802,2278,2278,2836,今天也想要幸运的粽子,2019年05月29日 10:07  来自 iPhone客户端,最近  空调开 跟 用电费那样以前 热 去茶水间凉快会现  冷 受    去茶水间缓会,1,-1
803,2281,2281,2839,拎起大椰子就跑wtrue,2019年05月29日 09:51  来自 iPhone客户端,热爆 天天满脑子冰这才 到六 份  空调 还没开撒  把自己 USB风扇带过 力更生,1,-1
804,2283,2283,2842,wiz5,2019年05月29日 09:41  来自 iPhone客户端,碰上那种大夏天 这么热却坚持空调开 度 神经病哎哟  米 大刀呢,1,-1
805,2285,2285,2845,管猪猪猪,2019年05月29日 09:27  来自 iPhone客户端,每天 热到爆炸开空调还非得开窗户唉,1,-1
806,2287,2287,2848,高先生和张先生的生活-此生不负,2019年05月29日 09:10  来自 iPhone客户端,这天气坐   有点冷，穿秋裤？算 开空调吧  快六  ，怎么还这么冷？,1,-1
807,2288,2288,2849,fullhouse2004-,2019年05月29日 09:00  来自 荣耀9 美得有声有色,秦皇岛这几天有点热   得   号才集体给空调～ 秦皇岛,1,-1
808,2289,2289,2850,-求我做个有主见的人吧,2019年05月29日 08:38  来自 venom的Android,空调又开  哎哟   肩膀哟,1,-1
809,2301,2301,2867,火锅小绵,2019年05月28日 19:52  来自 🍲 🐑 Android,健身DAY ，上肢练习＋有氧 空调太冷 ， 舒服好几天，锻炼好像并 能让 变得刀枪 入但   减肥,1,1
810,2302,2302,2868,-兔子Herodinya,2019年05月28日 19:33  来自 HUAWEI Mate 20 Pro,空调可能   钱吧已经几位同事感冒,1,-1
811,2304,2304,2870,徐璃莹殇·血丽魑·魅·安塔·铁柱,2019年05月28日 18:29  来自 HUAWEI nova 3,夜班_( з」∠)_普外  空调 把 吹死,1,-1
812,2307,2307,2873,李小美同学想走遍世界,2019年05月28日 17:15  来自 iPhone客户端,有 喜欢开别人头上空调 sb,1,-1
813,2308,2308,2875,打洞的考拉w,2019年05月28日 16:57  来自 iPhone客户端,五 感冒两次  一次被传染甲流，一次 空调太冷,1,-1
814,2309,2309,2876,热爱每一天的温暖,2019年05月28日 16:30  来自 微博 weibo.com,厂子 生产空调卖空调，  空调从来 没好过，大热天 真节俭,1,-1
815,2311,2311,2878,隔三差五犯困,2019年05月28日 15:58  来自 iPhone客户端,空调杀手，备 板蓝根防身总 没错   厦门·厦门软件园 期,1,-1
816,2312,2312,2879,今天依旧要霸气,2019年05月28日 15:48  来自 iPhone X,空调真 太冷    厕所多取一会儿暖,1,-1
817,2313,2313,2880,亿颗药丸,2019年05月28日 15:43  来自 iPhone客户端,同一间  最大 矛盾大概  夏天 空调温度   还觉得很热， 已经大声喊冷,1,-1
818,2317,2317,2884,汽车之家,2019年05月28日 15:19  来自 微博 weibo.com,夏天  ，空调开 跟冬天一样快告诉     人,1,-1
819,2318,2318,2885,ucuctmsf_,2019年05月28日 15:15  来自 iPhone客户端,空调温度低  冷skr人,1,-1
820,2323,2323,2890,不能走二环的阿依土鳖公主,2019年05月28日 14:48  来自 荣耀V9 我想要的快,突然想起以前单位  领导多抠，单位 舍得交暖气费，电费 觉得贵，领导  求 们上午十点到下午两点 许开空调取暖，因为有太阳，但  们  背阴，门口 冰五一  化 那么冷，所以 们 趁 领导出门时开空调，估么 他快回来 再关上 所以那 冬天 低烧,1,-1
821,2324,2324,2891,十二分糖混合味,2019年05月28日 14:45  来自 iPhone客户端,快被热死 ， 度 天气下没有空调   什么体验,1,-1
822,2325,2325,2892,加肥猫可不能再加肥了,2019年05月28日 14:43  来自 荣耀8X,夏天  否开空调，开多少度 这  问题   太原,1,1
823,2328,2328,2895,卡卡的低调生活,2019年05月28日 14:34  来自 荣耀8 美得与众不同,骄阳似火，想念  空调 合肥·南七 站,1,1
824,2331,2331,2898,青青青青丫吖,2019年05月28日 14:23  来自 iPhone客户端,这么热 天出门，真    老命  这样 天气， 只想   面吹空调，发呆,1,-1
825,2332,2332,2899,不爱番茄的瓜,2019年05月28日 13:54  来自 OPPO智能手机,从高一到高三 没见学校装过空调，老师 和非教室区倒 有 高三 时候还被安排 顶楼，知道夏天校裤全湿，汗流浃背，风扇  热风 感觉吗，简直 ，无数次抱怨过学校 给装空调，但 抱怨 抱怨  这么过去,1,-1
826,2333,2333,2900,Hello_W_A_Y,2019年05月28日 13:31  来自 iPhone客户端,mmp  总有奇葩 经常喜欢关空调 什么天气关空调，想闷热死人吗？ / 度 空调 还关，咋 抱 家被子来,1,-1
827,2334,2334,2901,yolo-qyi,2019年05月28日 13:18  来自 微博 weibo.com,广东这么热， 们学校 教师 有空调，学生教室宿舍 没有,1,-1
828,2335,2335,2902,巴黎的小裁缝-,2019年05月28日 13:16  来自 HUAWEI P30,这个炎热 夏天，门窗紧闭，空调呼呼 吹 ，  姐姐扔给 一包臭豆腐，一次 没吃过臭豆腐  抱 好奇 心态打开 它 嗷～味道弥漫开,1,-1
